# SN t e_t_min e_t_max gr e_gr_min e_gr_max type marker 
ZTF18abeecwe 70.319428 0.092459 0.091228 0.455501 0.079749 0.081683 normal o 
ZTF18abeecwe 71.288446 0.092459 0.091228 0.272383 0.095248 0.099089 normal o 
ZTF18abeecwe 73.196454 0.092459 0.091228 0.501585 0.121485 0.128183 normal o 
ZTF18abeecwe 74.171650 0.092459 0.091228 0.342224 0.161170 0.175746 normal o 
ZTF18abeecwe 75.149538 0.092459 0.091228 0.152927 0.118390 0.119434 normal o 
ZTF18abeecwe 77.034552 0.092459 0.091228 0.318895 0.213927 0.234029 normal o 
ZTF18abeecwe 78.954043 0.092459 0.091228 0.464485 0.200086 0.218113 normal o 
ZTF18abeecwe 79.945392 0.092459 0.091228 0.102798 0.228237 0.262703 normal o 
ZTF18abeecwe 80.890544 0.092459 0.091228 0.436877 0.319120 0.408038 normal o 
ZTF18abeecwe 81.852410 0.092459 0.091228 0.325620 0.220053 0.243097 normal o 
ZTF18abeecwe 82.818462 0.092459 0.091228 0.022648 0.241231 0.269904 normal o 
ZTF18abeecwe 83.765276 0.092459 0.091228 0.155934 0.216568 0.214506 normal o 
ZTF18abeecwe 84.730128 0.092459 0.091228 0.291217 0.181262 0.172682 normal o 
ZTF18abeecwe 85.698815 0.092459 0.091228 0.260469 0.154488 0.147312 normal o 
ZTF18abeecwe 95.315481 0.092459 0.091228 0.075126 0.276395 0.273534 normal o 
ZTF18abeegsl 4.121714 0.396595 0.371981 0.466829 0.244302 0.267176 normal o 
ZTF18abeegsl 6.014195 0.396595 0.371981 -0.158948 0.117268 0.117532 normal o 
ZTF18abeegsl 6.954809 0.396595 0.371981 -0.120287 0.072499 0.072551 normal o 
ZTF18abeegsl 7.887576 0.396595 0.371981 -0.099639 0.065287 0.065659 normal o 
ZTF18abeegsl 9.733965 0.396595 0.371981 -0.014495 0.037096 0.036706 normal o 
ZTF18abeegsl 10.684239 0.396595 0.371981 -0.140720 0.058733 0.059550 normal o 
ZTF18abeegsl 12.570346 0.396595 0.371981 -0.122036 0.053451 0.051850 normal o 
ZTF18abeegsl 13.478919 0.396595 0.371981 -0.020020 0.042394 0.041417 normal o 
ZTF18abeegsl 14.410799 0.396595 0.371981 -0.057173 0.032815 0.033048 normal o 
ZTF18abeegsl 15.311120 0.396595 0.371981 -0.080397 0.028983 0.028986 normal o 
ZTF18abeegsl 16.274907 0.396595 0.371981 0.001922 0.024074 0.023871 normal o 
ZTF18abeegsl 17.217139 0.396595 0.371981 -0.002534 0.031113 0.031407 normal o 
ZTF18abeegsl 18.106309 0.396595 0.371981 0.039866 0.034274 0.034617 normal o 
ZTF18abeegsl 19.099115 0.396595 0.371981 0.079554 0.041388 0.041817 normal o 
ZTF18abeegsl 20.034454 0.396595 0.371981 0.152008 0.029939 0.029881 normal o 
ZTF18abeegsl 20.935184 0.396595 0.371981 0.248423 0.042491 0.042044 normal o 
ZTF18abeegsl 21.913435 0.396595 0.371981 0.155853 0.034557 0.034944 normal o 
ZTF18abeegsl 22.811617 0.396595 0.371981 0.292968 0.038690 0.039040 normal o 
ZTF18abeegsl 23.689320 0.396595 0.371981 0.230492 0.045871 0.046966 normal o 
ZTF18abeegsl 24.654333 0.396595 0.371981 0.337324 0.052257 0.053334 normal o 
ZTF18abeegsl 25.557160 0.396595 0.371981 0.219033 0.126788 0.131896 normal o 
ZTF18abeegsl 26.439184 0.396595 0.371981 0.274173 0.130970 0.141641 normal o 
ZTF18abeegsl 27.363870 0.396595 0.371981 0.298433 0.134323 0.154557 normal o 
ZTF18abeegsl 28.293894 0.396595 0.371981 0.644082 0.222759 0.286240 normal o 
ZTF18abeegsl 30.224673 0.396595 0.371981 0.587779 0.150963 0.169377 normal o 
ZTF18abeegsl 31.128409 0.396595 0.371981 0.756260 0.097780 0.104432 normal o 
ZTF18abeegsl 32.014165 0.396595 0.371981 0.761493 0.156926 0.179609 normal o 
ZTF18abeegsl 32.979203 0.396595 0.371981 0.890185 0.097619 0.103829 normal o 
ZTF18abeegsl 38.503789 0.396595 0.371981 0.299233 0.188143 0.212014 normal o 
ZTF18abeegsl 59.995968 0.396595 0.371981 0.381072 0.222532 0.253402 normal o 
ZTF18abeegsl 60.903203 0.396595 0.371981 0.130962 0.383766 0.424545 normal o 
ZTF18abeegsl 61.845690 0.396595 0.371981 0.492990 0.303665 0.371306 normal o 
ZTF18abeegsl 62.767608 0.396595 0.371981 0.448428 0.277533 0.324141 normal o 
ZTF18abeegsl 65.575855 0.396595 0.371981 0.575060 0.282256 0.339456 normal o 
ZTF18abeegsl 67.441483 0.396595 0.371981 0.082373 0.269292 0.293606 normal o 
ZTF18abeegsl 69.322702 0.396595 0.371981 0.331428 0.349606 0.423830 normal o 
ZTF18abeegsl 70.245269 0.396595 0.371981 0.442690 0.435431 0.454541 normal o 
ZTF18abeegsl 72.085114 0.396595 0.371981 0.201605 0.343369 0.398191 normal o 
ZTF18abeegsl 73.983240 0.396595 0.371981 0.096976 0.267860 0.291315 normal o 
ZTF18abeegsl 86.065388 0.396595 0.371981 -0.136231 0.500353 0.494687 normal o 
ZTF18abetehf 2.893610 0.142868 0.139887 -0.035758 0.436391 0.325379 normal o 
ZTF18abetehf 3.855425 0.142868 0.139887 -0.405199 0.329228 0.260129 normal o 
ZTF18abetehf 5.703488 0.142868 0.139887 -0.231929 0.133986 0.120405 normal o 
ZTF18abetehf 6.649789 0.142868 0.139887 -0.191375 0.059124 0.057505 normal o 
ZTF18abetehf 9.427097 0.142868 0.139887 -0.141386 0.034038 0.033322 normal o 
ZTF18abetehf 10.390062 0.142868 0.139887 -0.216697 0.032645 0.032485 normal o 
ZTF18abetehf 11.348278 0.142868 0.139887 -0.187170 0.052863 0.050405 normal o 
ZTF18abetehf 12.244956 0.142868 0.139887 -0.159078 0.023490 0.023125 normal o 
ZTF18abetehf 17.881925 0.142868 0.139887 -0.143591 0.026746 0.026204 normal o 
ZTF18abetehf 18.797707 0.142868 0.139887 -0.155402 0.041799 0.041221 normal o 
ZTF18abetehf 21.631467 0.142868 0.139887 -0.243265 0.042072 0.041563 normal o 
ZTF18abetehf 23.493803 0.142868 0.139887 -0.349751 0.091219 0.086948 normal o 
ZTF18abetehf 24.448497 0.142868 0.139887 -0.421236 0.057318 0.055582 normal o 
ZTF18abetehf 26.357344 0.142868 0.139887 -0.258999 0.085747 0.086473 normal o 
ZTF18abetehf 27.289252 0.142868 0.139887 -0.365292 0.046619 0.045237 normal o 
ZTF18abetehf 28.193133 0.142868 0.139887 -0.291205 0.048429 0.048070 normal o 
ZTF18abetehf 29.147036 0.142868 0.139887 -0.234597 0.055950 0.054243 normal o 
ZTF18abetehf 30.029323 0.142868 0.139887 -0.378454 0.200989 0.171710 normal o 
ZTF18abetehf 32.868815 0.142868 0.139887 0.235734 0.084929 0.082203 normal o 
ZTF18abetehf 40.357212 0.142868 0.139887 0.797468 0.175868 0.175413 normal o 
ZTF18abetehf 46.019018 0.142868 0.139887 0.905698 0.203395 0.229684 normal o 
ZTF18abetehf 46.979444 0.142868 0.139887 0.527159 0.222703 0.265500 normal o 
ZTF18abetehf 54.474738 0.142868 0.139887 0.337631 0.303248 0.364205 normal o 
ZTF18abetehf 64.773527 0.142868 0.139887 0.523526 0.400454 0.460367 normal o 
ZTF18abfgygp 2.657537 0.526525 0.448658 0.107425 0.255152 0.257420 normal o 
ZTF18abfgygp 3.576631 0.526525 0.448658 -0.112481 0.168483 0.155572 normal o 
ZTF18abfgygp 5.458099 0.526525 0.448658 -0.072065 0.057905 0.057213 normal o 
ZTF18abfgygp 6.392122 0.526525 0.448658 -0.105522 0.058038 0.056971 normal o 
ZTF18abfgygp 8.324798 0.526525 0.448658 -0.150126 0.040018 0.039325 normal o 
ZTF18abfgygp 9.234225 0.526525 0.448658 -0.193470 0.025913 0.025578 normal o 
ZTF18abfgygp 10.167453 0.526525 0.448658 -0.232013 0.020848 0.020847 normal o 
ZTF18abfgygp 11.065379 0.526525 0.448658 -0.191149 0.022070 0.021716 normal o 
ZTF18abfgygp 12.044135 0.526525 0.448658 -0.192302 0.014545 0.014545 normal o 
ZTF18abfgygp 13.009279 0.526525 0.448658 -0.156049 0.018359 0.018391 normal o 
ZTF18abfgygp 13.905402 0.526525 0.448658 -0.203555 0.018665 0.018830 normal o 
ZTF18abfgygp 14.905951 0.526525 0.448658 -0.261621 0.028138 0.027483 normal o 
ZTF18abfgygp 15.852395 0.526525 0.448658 -0.186727 0.014965 0.014836 normal o 
ZTF18abfgygp 16.719302 0.526525 0.448658 -0.183924 0.015401 0.015100 normal o 
ZTF18abfgygp 17.707232 0.526525 0.448658 -0.213787 0.015659 0.015546 normal o 
ZTF18abfgygp 18.651052 0.526525 0.448658 -0.147402 0.015717 0.015477 normal o 
ZTF18abfgygp 19.504662 0.526525 0.448658 -0.145938 0.014713 0.014754 normal o 
ZTF18abfgygp 20.500837 0.526525 0.448658 -0.128704 0.016936 0.016977 normal o 
ZTF18abfgygp 21.408100 0.526525 0.448658 -0.159595 0.024626 0.024679 normal o 
ZTF18abfgygp 22.306187 0.526525 0.448658 -0.172193 0.021081 0.021306 normal o 
ZTF18abfgygp 23.304855 0.526525 0.448658 -0.118467 0.022058 0.022394 normal o 
ZTF18abfgygp 24.243869 0.526525 0.448658 -0.182715 0.028761 0.028835 normal o 
ZTF18abfgygp 26.158377 0.526525 0.448658 -0.189968 0.029318 0.029915 normal o 
ZTF18abfgygp 27.038261 0.526525 0.448658 -0.201872 0.018116 0.017776 normal o 
ZTF18abfgygp 27.911264 0.526525 0.448658 -0.244548 0.022542 0.022697 normal o 
ZTF18abfgygp 28.882099 0.526525 0.448658 -0.232360 0.018865 0.018753 normal o 
ZTF18abfgygp 34.462516 0.526525 0.448658 -0.177105 0.040480 0.040478 normal o 
ZTF18abfgygp 39.220891 0.526525 0.448658 0.282810 0.084762 0.087343 normal o 
ZTF18abfgygp 41.103696 0.526525 0.448658 0.291691 0.067156 0.067988 normal o 
ZTF18abfgygp 44.857425 0.526525 0.448658 0.533956 0.050053 0.051383 normal o 
ZTF18abfgygp 45.827679 0.526525 0.448658 0.646095 0.046748 0.047795 normal o 
ZTF18abfgygp 46.704000 0.526525 0.448658 0.603180 0.066587 0.069451 normal o 
ZTF18abfgygp 47.672174 0.526525 0.448658 0.668540 0.070420 0.074097 normal o 
ZTF18abfgygp 55.173452 0.526525 0.448658 1.085012 0.146000 0.167597 normal o 
ZTF18abfgygp 56.111831 0.526525 0.448658 0.599038 0.069519 0.071653 normal o 
ZTF18abfgygp 57.027935 0.526525 0.448658 0.619355 0.068941 0.070458 normal o 
ZTF18abfgygp 57.977321 0.526525 0.448658 0.467536 0.072266 0.074888 normal o 
ZTF18abfgygp 58.906211 0.526525 0.448658 0.552024 0.063531 0.065084 normal o 
ZTF18abfgygp 59.867810 0.526525 0.448658 0.509766 0.068398 0.071421 normal o 
ZTF18abfgygp 61.739353 0.526525 0.448658 0.667284 0.077251 0.080597 normal o 
ZTF18abfgygp 62.676699 0.526525 0.448658 0.622082 0.078526 0.081527 normal o 
ZTF18abfgygp 63.615494 0.526525 0.448658 0.537449 0.067295 0.070002 normal o 
ZTF18abfgygp 64.555697 0.526525 0.448658 0.659280 0.095791 0.098393 normal o 
ZTF18abfgygp 65.489134 0.526525 0.448658 0.549115 0.079010 0.081281 normal o 
ZTF18abfgygp 66.425400 0.526525 0.448658 0.615735 0.073746 0.075541 normal o 
ZTF18abfgygp 67.361830 0.526525 0.448658 0.611425 0.091780 0.096714 normal o 
ZTF18abfgygp 68.299436 0.526525 0.448658 0.697825 0.103043 0.109447 normal o 
ZTF18abfgygp 69.252542 0.526525 0.448658 0.600965 0.100310 0.106440 normal o 
ZTF18abfgygp 70.196493 0.526525 0.448658 0.338582 0.107441 0.111683 normal o 
ZTF18abfgygp 71.119779 0.526525 0.448658 0.493014 0.108541 0.115131 normal o 
ZTF18abfgygp 72.060088 0.526525 0.448658 0.457916 0.094668 0.099504 normal o 
ZTF18abfgygp 73.012041 0.526525 0.448658 0.423617 0.116206 0.124138 normal o 
ZTF18abfgygp 74.858789 0.526525 0.448658 0.412840 0.149821 0.165786 normal o 
ZTF18abfgygp 75.800152 0.526525 0.448658 0.545438 0.189664 0.215715 normal o 
ZTF18abfgygp 76.737423 0.526525 0.448658 0.578687 0.218110 0.256876 normal o 
ZTF18abfgygp 77.710785 0.526525 0.448658 0.416322 0.213739 0.247657 normal o 
ZTF18abfgygp 78.615939 0.526525 0.448658 0.332429 0.177670 0.192451 normal o 
ZTF18abfgygp 79.564183 0.526525 0.448658 0.209536 0.238363 0.252430 normal o 
ZTF18abfgygp 80.496092 0.526525 0.448658 0.484402 0.276061 0.356703 normal o 
ZTF18abfgygp 81.432428 0.526525 0.448658 0.415409 0.154660 0.159062 normal o 
ZTF18abfgygp 82.380936 0.526525 0.448658 0.493834 0.141560 0.150136 normal o 
ZTF18abfgygp 83.313164 0.526525 0.448658 0.387184 0.122371 0.124724 normal o 
ZTF18abfgygp 92.722139 0.526525 0.448658 0.408189 0.161791 0.174501 normal o 
ZTF18abfgygp 118.992821 0.526525 0.448658 0.110864 0.458944 0.481981 normal o 
ZTF18abfgygp 120.875102 0.526525 0.448658 0.200228 0.328512 0.322911 normal o 
ZTF18abfhaji 2.900070 0.200305 0.194399 -0.365092 0.284622 0.253294 normal o 
ZTF18abfhaji 3.827770 0.200305 0.194399 0.114773 0.175058 0.164992 normal o 
ZTF18abfhaji 4.724043 0.200305 0.194399 -0.425072 0.187048 0.167295 normal o 
ZTF18abfhaji 5.640945 0.200305 0.194399 -0.096292 0.065150 0.064055 normal o 
ZTF18abfhaji 6.564089 0.200305 0.194399 -0.057226 0.061074 0.060489 normal o 
ZTF18abfhaji 8.488462 0.200305 0.194399 -0.170185 0.074517 0.071973 normal o 
ZTF18abfhaji 9.319483 0.200305 0.194399 -0.212767 0.040481 0.040631 normal o 
ZTF18abfhaji 10.270184 0.200305 0.194399 -0.139777 0.033172 0.033123 normal o 
ZTF18abfhaji 11.176932 0.200305 0.194399 -0.018054 0.031813 0.031387 normal o 
ZTF18abfhaji 12.088412 0.200305 0.194399 -0.151786 0.020007 0.019990 normal o 
ZTF18abfhaji 13.074366 0.200305 0.194399 -0.145962 0.030350 0.030687 normal o 
ZTF18abfhaji 13.964167 0.200305 0.194399 -0.103380 0.025037 0.025207 normal o 
ZTF18abfhaji 14.955207 0.200305 0.194399 -0.266358 0.066432 0.064615 normal o 
ZTF18abfhaji 15.885867 0.200305 0.194399 -0.183383 0.025988 0.025482 normal o 
ZTF18abfhaji 16.697712 0.200305 0.194399 -0.177935 0.024061 0.024062 normal o 
ZTF18abfhaji 17.634516 0.200305 0.194399 -0.208685 0.019478 0.019593 normal o 
ZTF18abfhaji 18.599293 0.200305 0.194399 -0.135261 0.019068 0.019027 normal o 
ZTF18abfhaji 19.436165 0.200305 0.194399 -0.148827 0.022611 0.022426 normal o 
ZTF18abfhaji 20.441915 0.200305 0.194399 -0.173847 0.028187 0.028068 normal o 
ZTF18abfhaji 21.303294 0.200305 0.194399 -0.246030 0.047032 0.046409 normal o 
ZTF18abfhaji 22.214096 0.200305 0.194399 -0.162719 0.044526 0.045212 normal o 
ZTF18abfhaji 23.158029 0.200305 0.194399 -0.251623 0.035623 0.035152 normal o 
ZTF18abfhaji 24.076098 0.200305 0.194399 -0.187140 0.039904 0.040270 normal o 
ZTF18abfhaji 24.994450 0.200305 0.194399 -0.336175 0.062397 0.062146 normal o 
ZTF18abfhaji 25.926556 0.200305 0.194399 -0.266185 0.041238 0.040872 normal o 
ZTF18abfhaji 26.852767 0.200305 0.194399 -0.202001 0.027753 0.027426 normal o 
ZTF18abfhaji 27.735365 0.200305 0.194399 -0.188494 0.027152 0.027442 normal o 
ZTF18abfhaji 28.677034 0.200305 0.194399 -0.159756 0.029445 0.029077 normal o 
ZTF18abfhaji 29.596664 0.200305 0.194399 -0.244176 0.066488 0.065832 normal o 
ZTF18abfhaji 36.055915 0.200305 0.194399 -0.141474 0.164419 0.185519 normal o 
ZTF18abfhaji 38.783505 0.200305 0.194399 0.301251 0.074308 0.076175 normal o 
ZTF18abfhaji 41.559679 0.200305 0.194399 0.326245 0.106883 0.112516 normal o 
ZTF18abfhaji 44.333749 0.200305 0.194399 0.656283 0.082039 0.087007 normal o 
ZTF18abfhaji 45.269345 0.200305 0.194399 0.638144 0.092651 0.101056 normal o 
ZTF18abfhaji 46.171183 0.200305 0.194399 0.441681 0.101779 0.110512 normal o 
ZTF18abfhaji 47.085065 0.200305 0.194399 0.501442 0.102125 0.110386 normal o 
ZTF18abfhaji 54.483251 0.200305 0.194399 0.415895 0.155945 0.172375 normal o 
ZTF18abfhaji 55.389141 0.200305 0.194399 0.573251 0.120834 0.126244 normal o 
ZTF18abfhaji 56.295351 0.200305 0.194399 0.435397 0.119209 0.128298 normal o 
ZTF18abfhaji 57.234274 0.200305 0.194399 0.819268 0.170894 0.189376 normal o 
ZTF18abfhaji 58.140607 0.200305 0.194399 0.492129 0.113973 0.120046 normal o 
ZTF18abfhaji 59.080427 0.200305 0.194399 0.652899 0.124036 0.133761 normal o 
ZTF18abfhaji 60.921568 0.200305 0.194399 0.502298 0.134542 0.143124 normal o 
ZTF18abfhaji 61.830139 0.200305 0.194399 0.562332 0.126280 0.133991 normal o 
ZTF18abfhaji 62.759788 0.200305 0.194399 0.594443 0.138531 0.153043 normal o 
ZTF18abfhaji 63.682806 0.200305 0.194399 0.365094 0.135551 0.141743 normal o 
ZTF18abfhaji 64.601371 0.200305 0.194399 0.556952 0.119353 0.130693 normal o 
ZTF18abfhaji 65.522685 0.200305 0.194399 0.484174 0.155072 0.167652 normal o 
ZTF18abfhaji 66.440592 0.200305 0.194399 0.351754 0.155760 0.169313 normal o 
ZTF18abfhaji 67.361807 0.200305 0.194399 0.276437 0.135215 0.145527 normal o 
ZTF18abfhaji 68.311829 0.200305 0.194399 0.802774 0.245638 0.293108 normal o 
ZTF18abfhaji 69.226319 0.200305 0.194399 0.623299 0.189821 0.214160 normal o 
ZTF18abfhaji 70.127987 0.200305 0.194399 0.747566 0.226872 0.271367 normal o 
ZTF18abfhaji 71.054542 0.200305 0.194399 0.600836 0.217716 0.254732 normal o 
ZTF18abfhaji 71.989378 0.200305 0.194399 0.382254 0.215856 0.249069 normal o 
ZTF18abfhaji 73.801983 0.200305 0.194399 0.279479 0.262901 0.317300 normal o 
ZTF18abfhaji 78.422009 0.200305 0.194399 0.319564 0.391109 0.467276 normal o 
ZTF18abfhaji 80.255061 0.200305 0.194399 0.033605 0.222967 0.220354 normal o 
ZTF18abfhaji 81.190312 0.200305 0.194399 0.340440 0.264573 0.301486 normal o 
ZTF18abfhaji 82.102368 0.200305 0.194399 0.148642 0.185732 0.192863 normal o 
ZTF18abfhaji 91.326673 0.200305 0.194399 0.480326 0.320255 0.378981 normal o 
ZTF18abfhryc 4.212018 0.589931 0.530781 0.000396 0.238594 0.232054 normal o 
ZTF18abfhryc 6.138480 0.589931 0.530781 0.003319 0.048639 0.048659 normal o 
ZTF18abfhryc 7.086656 0.589931 0.530781 0.176237 0.104902 0.110904 normal o 
ZTF18abfhryc 9.050894 0.589931 0.530781 -0.086946 0.022480 0.022409 normal o 
ZTF18abfhryc 11.003432 0.589931 0.530781 -0.127159 0.016272 0.016264 normal o 
ZTF18abfhryc 11.898408 0.589931 0.530781 -0.166237 0.018109 0.017943 normal o 
ZTF18abfhryc 12.925649 0.589931 0.530781 -0.116568 0.011338 0.011279 normal o 
ZTF18abfhryc 13.882888 0.589931 0.530781 -0.182240 0.012855 0.012994 normal o 
ZTF18abfhryc 14.825964 0.589931 0.530781 -0.148107 0.015212 0.015142 normal o 
ZTF18abfhryc 15.824323 0.589931 0.530781 -0.156186 0.013124 0.013156 normal o 
ZTF18abfhryc 16.801147 0.589931 0.530781 -0.148762 0.013634 0.013713 normal o 
ZTF18abfhryc 17.731736 0.589931 0.530781 -0.228305 0.021673 0.021547 normal o 
ZTF18abfhryc 18.760734 0.589931 0.530781 -0.176315 0.012498 0.012554 normal o 
ZTF18abfhryc 19.674639 0.589931 0.530781 -0.187192 0.016435 0.016477 normal o 
ZTF18abfhryc 20.643562 0.589931 0.530781 -0.195241 0.013556 0.013681 normal o 
ZTF18abfhryc 21.614218 0.589931 0.530781 -0.177376 0.016179 0.016096 normal o 
ZTF18abfhryc 22.538366 0.589931 0.530781 -0.165926 0.016959 0.017045 normal o 
ZTF18abfhryc 23.456416 0.589931 0.530781 -0.181770 0.011654 0.011663 normal o 
ZTF18abfhryc 24.534407 0.589931 0.530781 -0.093233 0.013329 0.013337 normal o 
ZTF18abfhryc 25.501364 0.589931 0.530781 -0.138095 0.018009 0.018136 normal o 
ZTF18abfhryc 27.447870 0.589931 0.530781 -0.143347 0.012936 0.012913 normal o 
ZTF18abfhryc 28.420527 0.589931 0.530781 -0.134813 0.016008 0.016141 normal o 
ZTF18abfhryc 29.262882 0.589931 0.530781 -0.079524 0.023188 0.023358 normal o 
ZTF18abfhryc 30.286563 0.589931 0.530781 -0.194592 0.014429 0.014486 normal o 
ZTF18abfhryc 46.690922 0.589931 0.530781 0.472543 0.021766 0.022353 normal o 
ZTF18abfhryc 47.765608 0.589931 0.530781 0.478417 0.018658 0.018589 normal o 
ZTF18abfhryc 48.625114 0.589931 0.530781 0.467396 0.017614 0.017696 normal o 
ZTF18abfhryc 49.642077 0.589931 0.530781 0.528582 0.025118 0.025265 normal o 
ZTF18abfhryc 57.415130 0.589931 0.530781 0.715898 0.071644 0.075353 normal o 
ZTF18abfhryc 58.312979 0.589931 0.530781 0.707595 0.028569 0.029096 normal o 
ZTF18abfhryc 60.236825 0.589931 0.530781 0.656541 0.055566 0.058086 normal o 
ZTF18abfhryc 62.178824 0.589931 0.530781 0.606826 0.026488 0.027073 normal o 
ZTF18abfhryc 63.176039 0.589931 0.530781 0.603434 0.024887 0.025247 normal o 
ZTF18abfhryc 64.159016 0.589931 0.530781 0.585313 0.030953 0.031473 normal o 
ZTF18abfhryc 65.145744 0.589931 0.530781 0.547090 0.032153 0.032155 normal o 
ZTF18abfhryc 66.054075 0.589931 0.530781 0.568172 0.025469 0.025547 normal o 
ZTF18abfhryc 67.043148 0.589931 0.530781 0.512795 0.033924 0.034257 normal o 
ZTF18abfhryc 68.011315 0.589931 0.530781 0.577537 0.030951 0.031640 normal o 
ZTF18abfhryc 69.016455 0.589931 0.530781 0.493004 0.028471 0.028573 normal o 
ZTF18abfhryc 69.944664 0.589931 0.530781 0.535542 0.039966 0.040317 normal o 
ZTF18abfhryc 70.904644 0.589931 0.530781 0.503389 0.035858 0.036318 normal o 
ZTF18abfhryc 71.846766 0.589931 0.530781 0.488181 0.038581 0.039780 normal o 
ZTF18abfhryc 72.813887 0.589931 0.530781 0.514407 0.043853 0.044877 normal o 
ZTF18abfhryc 73.819875 0.589931 0.530781 0.474176 0.039670 0.040946 normal o 
ZTF18abfhryc 74.785242 0.589931 0.530781 0.477003 0.036300 0.036857 normal o 
ZTF18abfhryc 75.739542 0.589931 0.530781 0.539021 0.048115 0.049965 normal o 
ZTF18abfhryc 77.637806 0.589931 0.530781 0.398446 0.051496 0.052511 normal o 
ZTF18abfhryc 78.599262 0.589931 0.530781 0.416461 0.060409 0.062340 normal o 
ZTF18abfhryc 79.596134 0.589931 0.530781 0.303124 0.068836 0.071079 normal o 
ZTF18abfhryc 80.573005 0.589931 0.530781 0.466947 0.075444 0.079122 normal o 
ZTF18abfhryc 81.502040 0.589931 0.530781 0.495305 0.087906 0.095195 normal o 
ZTF18abfhryc 82.487983 0.589931 0.530781 0.184430 0.081846 0.084668 normal o 
ZTF18abfhryc 83.439267 0.589931 0.530781 0.410544 0.078356 0.082551 normal o 
ZTF18abfhryc 84.465469 0.589931 0.530781 0.409366 0.095193 0.101238 normal o 
ZTF18abfhryc 85.403251 0.589931 0.530781 0.331828 0.057969 0.059866 normal o 
ZTF18abfhryc 86.356777 0.589931 0.530781 0.305057 0.051085 0.052258 normal o 
ZTF18abfhryc 96.031696 0.589931 0.530781 0.313967 0.049373 0.049992 normal o 
ZTF18abfhryc 120.208903 0.589931 0.530781 -0.010060 0.217769 0.207093 normal o 
ZTF18abfhryc 121.210024 0.589931 0.530781 0.252852 0.257287 0.231062 normal o 
ZTF18abfhryc 123.117757 0.589931 0.530781 -0.451547 0.175586 0.160053 normal o 
ZTF18abfhryc 124.131066 0.589931 0.530781 0.003888 0.140608 0.131373 normal o 
ZTF18abfhryc 125.061073 0.589931 0.530781 -0.134072 0.115009 0.110852 normal o 
ZTF18abfhryc 126.007095 0.589931 0.530781 -0.484823 0.322748 0.271676 normal o 
ZTF18abfhryc 126.987530 0.589931 0.530781 -0.059394 0.205623 0.211194 normal o 
ZTF18abfhryc 127.939263 0.589931 0.530781 -0.208904 0.275549 0.303656 normal o 
ZTF18abfhryc 128.945741 0.589931 0.530781 -0.258796 0.403255 0.325275 normal o 
